#score	name1	strand1	size1	zstart1	end1	name2	strand2	size2	zstart2	end2	identity	idPct	coverage	covPct
3165	U00096.2	+	4639675	2518201	2518234	NODE_213638_length_19_cov_8.947369	+	33	0	33	33/33	100.0%	33/33	100.0%
3675	U00096.2	+	4639675	2518851	2518890	NODE_213712_length_25_cov_5.080000	+	39	0	39	39/39	100.0%	39/39	100.0%
4575	U00096.2	+	4639675	2520343	2520391	NODE_213791_length_34_cov_3.088235	+	48	0	48	48/48	100.0%	48/48	100.0%
3283	U00096.2	+	4639675	2520908	2520942	NODE_213812_length_20_cov_2.100000	+	34	0	34	34/34	100.0%	34/34	100.0%
3074	U00096.2	+	4639675	1044671	1044703	NODE_214286_length_18_cov_4.000000	-	32	0	32	32/32	100.0%	32/32	100.0%
3538	U00096.2	+	4639675	1043013	1043050	NODE_214429_length_23_cov_4.043478	-	37	0	37	37/37	100.0%	37/37	100.0%
3274	U00096.2	+	4639675	1042270	1042304	NODE_214479_length_20_cov_4.900000	-	34	0	34	34/34	100.0%	34/34	100.0%
3256	U00096.2	+	4639675	1042190	1042224	NODE_214486_length_20_cov_5.000000	-	34	0	34	34/34	100.0%	34/34	100.0%
4575	U00096.2	+	4639675	1041685	1041733	NODE_214515_length_34_cov_2.000000	-	48	0	48	48/48	100.0%	48/48	100.0%
3793	U00096.2	+	4639675	1041659	1041699	NODE_214516_length_26_cov_1.000000	-	40	0	40	40/40	100.0%	40/40	100.0%
6221	U00096.2	+	4639675	1041595	1041673	NODE_214517_length_64_cov_2.000000	-	78	0	78	72/78	92.3%	78/78	100.0%
4359	U00096.2	+	4639675	1041553	1041609	NODE_214518_length_40_cov_1.000000	-	54	0	54	52/54	96.3%	54/54	100.0%
3705	U00096.2	+	4639675	1041519	1041567	NODE_214519_length_35_cov_2.000000	-	49	0	49	45/48	93.8%	49/49	100.0%
3616	U00096.2	+	4639675	1041478	1041517	NODE_214523_length_25_cov_1.000000	-	39	0	39	38/39	97.4%	39/39	100.0%
5311	U00096.2	+	4639675	1041414	1041475	NODE_214528_length_49_cov_1.000000	-	63	0	63	60/61	98.4%	63/63	100.0%
3547	U00096.2	+	4639675	1041391	1041428	NODE_214529_length_23_cov_2.000000	-	37	0	37	37/37	100.0%	37/37	100.0%
5574	U00096.2	+	4639675	1041299	1041367	NODE_214536_length_58_cov_1.000000	-	72	0	72	68/68	100.0%	72/72	100.0%
9712	U00096.2	+	4639675	1041114	1041273	NODE_214540_length_149_cov_1.000000	-	163	0	163	142/156	91.0%	163/163	100.0%
7987	U00096.2	+	4639675	1041037	1041127	NODE_214541_length_76_cov_1.000000	-	90	0	90	87/90	96.7%	90/90	100.0%
3259	U00096.2	+	4639675	74798	74838	NODE_215801_length_26_cov_1.000000	+	40	0	40	37/40	92.5%	40/40	100.0%
3538	U00096.2	+	4639675	284120	284157	NODE_216201_length_23_cov_9.391304	+	37	0	37	37/37	100.0%	37/37	100.0%
3365	U00096.2	+	4639675	285093	285134	NODE_216278_length_27_cov_1.000000	+	41	0	41	37/41	90.2%	41/41	100.0%
4375	U00096.2	+	4639675	1777100	1777146	NODE_217850_length_32_cov_4.906250	+	46	0	46	46/46	100.0%	46/46	100.0%
3429	U00096.2	+	4639675	1777200	1777236	NODE_217857_length_22_cov_6.090909	+	36	0	36	36/36	100.0%	36/36	100.0%
3438	U00096.2	+	4639675	1777602	1777638	NODE_217883_length_22_cov_3.045455	+	36	0	36	36/36	100.0%	36/36	100.0%
3256	U00096.2	+	4639675	1777978	1778012	NODE_217901_length_20_cov_4.950000	+	34	0	34	34/34	100.0%	34/34	100.0%
3411	U00096.2	+	4639675	1778034	1778070	NODE_217903_length_22_cov_4.090909	+	36	0	36	36/36	100.0%	36/36	100.0%
3729	U00096.2	+	4639675	1778081	1778120	NODE_217904_length_25_cov_6.120000	+	39	0	39	39/39	100.0%	39/39	100.0%
3383	U00096.2	+	4639675	1778489	1778524	NODE_217922_length_21_cov_4.000000	+	35	0	35	35/35	100.0%	35/35	100.0%
3756	U00096.2	+	4639675	1778704	1778743	NODE_217934_length_25_cov_3.960000	+	39	0	39	39/39	100.0%	39/39	100.0%
3174	U00096.2	+	4639675	1778747	1778780	NODE_217942_length_19_cov_5.000000	+	33	0	33	33/33	100.0%	33/33	100.0%
3609	U00096.2	+	4639675	1869632	1869674	NODE_218179_length_29_cov_1.000000	-	43	0	42	39/42	92.9%	42/43	97.7%
3884	U00096.2	+	4639675	1864318	1864359	NODE_218616_length_27_cov_7.148148	-	41	0	41	41/41	100.0%	41/41	100.0%
3438	U00096.2	+	4639675	1864042	1864078	NODE_218643_length_22_cov_7.000000	-	36	0	36	36/36	100.0%	36/36	100.0%
3038	U00096.2	+	4639675	1863156	1863188	NODE_218746_length_18_cov_5.166667	-	32	0	32	32/32	100.0%	32/32	100.0%
3720	U00096.2	+	4639675	1863119	1863158	NODE_218748_length_25_cov_5.040000	-	39	0	39	39/39	100.0%	39/39	100.0%
3293	U00096.2	+	4639675	2520225	2520260	NODE_220877_length_21_cov_4.047619	+	35	0	35	35/35	100.0%	35/35	100.0%
3539	U00096.2	+	4639675	2520537	2520589	NODE_220892_length_38_cov_1.000000	+	52	0	52	48/50	96.0%	52/52	100.0%
3129	U00096.2	+	4639675	2520989	2521022	NODE_220921_length_19_cov_3.105263	+	33	0	33	33/33	100.0%	33/33	100.0%
4539	U00096.2	+	4639675	2521195	2521243	NODE_220927_length_34_cov_2.000000	+	48	0	48	48/48	100.0%	48/48	100.0%
4329	U00096.2	+	4639675	2297778	2297823	NODE_221707_length_32_cov_1.000000	+	46	0	45	45/45	100.0%	45/46	97.8%
18377	U00096.2	+	4639675	2297912	2298377	NODE_221712_length_473_cov_1.000000	+	487	0	486	370/447	82.8%	486/487	99.8%
4029	U00096.2	+	4639675	2298673	2298715	NODE_221723_length_34_cov_1.000000	+	48	6	48	42/42	100.0%	42/48	87.5%
9421	U00096.2	+	4639675	2299276	2299384	NODE_221743_length_96_cov_1.000000	+	110	0	110	105/108	97.2%	110/110	100.0%
4265	U00096.2	+	4639675	2299389	2299444	NODE_221744_length_41_cov_1.000000	+	55	0	55	49/55	89.1%	55/55	100.0%
3192	U00096.2	+	4639675	2299806	2299839	NODE_221760_length_19_cov_1.000000	+	33	0	33	33/33	100.0%	33/33	100.0%
6143	U00096.2	+	4639675	2299873	2299955	NODE_221766_length_73_cov_1.000000	+	87	0	87	77/82	93.9%	87/87	100.0%
5589	U00096.2	+	4639675	2300141	2300211	NODE_221775_length_58_cov_1.000000	+	72	0	72	66/70	94.3%	72/72	100.0%
3474	U00096.2	+	4639675	2301267	2301303	NODE_221805_length_22_cov_2.045455	+	36	0	36	36/36	100.0%	36/36	100.0%
3431	U00096.2	+	4639675	2301316	2301358	NODE_221806_length_28_cov_1.000000	+	42	0	42	38/42	90.5%	42/42	100.0%
8249	U00096.2	+	4639675	2303154	2303240	NODE_221850_length_72_cov_2.041667	+	86	0	86	86/86	100.0%	86/86	100.0%
3356	U00096.2	+	4639675	2303484	2303519	NODE_221868_length_21_cov_2.047619	+	35	0	35	35/35	100.0%	35/35	100.0%
4629	U00096.2	+	4639675	2303864	2303912	NODE_221879_length_34_cov_3.058824	+	48	0	48	48/48	100.0%	48/48	100.0%
3174	U00096.2	+	4639675	2303932	2303965	NODE_221881_length_19_cov_1.947368	+	33	0	33	33/33	100.0%	33/33	100.0%
4736	U00096.2	+	4639675	2304412	2304467	NODE_221900_length_40_cov_2.075000	+	54	0	54	54/54	100.0%	54/54	100.0%
6150	U00096.2	+	4639675	2304556	2304622	NODE_221909_length_52_cov_2.038461	+	66	0	66	65/66	98.5%	66/66	100.0%
3206	U00096.2	+	4639675	2304608	2304646	NODE_221910_length_24_cov_1.000000	+	38	0	38	36/38	94.7%	38/38	100.0%
3483	U00096.2	+	4639675	2304632	2304668	NODE_221911_length_22_cov_2.000000	+	36	0	36	36/36	100.0%	36/36	100.0%
4569	U00096.2	+	4639675	2304785	2304839	NODE_221918_length_40_cov_1.000000	+	54	0	54	51/54	94.4%	54/54	100.0%
4033	U00096.2	+	4639675	2305079	2305126	NODE_221928_length_35_cov_1.000000	+	49	0	49	47/47	100.0%	49/49	100.0%
3265	U00096.2	+	4639675	2305220	2305254	NODE_221941_length_20_cov_2.000000	+	34	0	34	34/34	100.0%	34/34	100.0%
4738	U00096.2	+	4639675	2305349	2305398	NODE_221950_length_35_cov_2.028571	+	49	0	49	49/49	100.0%	49/49	100.0%
6157	U00096.2	+	4639675	2305857	2305921	NODE_221988_length_50_cov_2.000000	+	64	0	64	64/64	100.0%	64/64	100.0%
3529	U00096.2	+	4639675	2305918	2305955	NODE_221990_length_24_cov_2.000000	+	38	0	37	37/37	100.0%	37/38	97.4%
7488	U00096.2	+	4639675	2305968	2306052	NODE_221993_length_71_cov_2.014085	+	85	0	85	83/84	98.8%	85/85	100.0%
3865	U00096.2	+	4639675	2306100	2306140	NODE_221998_length_26_cov_2.000000	+	40	0	40	40/40	100.0%	40/40	100.0%
5691	U00096.2	+	4639675	2306181	2306251	NODE_222002_length_59_cov_1.000000	+	73	0	73	69/70	98.6%	73/73	100.0%
3047	U00096.2	+	4639675	2306275	2306307	NODE_222006_length_18_cov_1.000000	+	32	0	32	32/32	100.0%	32/32	100.0%
3556	U00096.2	+	4639675	2306400	2306437	NODE_222014_length_23_cov_2.000000	+	37	0	37	37/37	100.0%	37/37	100.0%
3174	U00096.2	+	4639675	2306424	2306457	NODE_222015_length_19_cov_2.052632	+	33	0	33	33/33	100.0%	33/33	100.0%
3498	U00096.2	+	4639675	2306532	2306570	NODE_222021_length_27_cov_1.000000	+	41	3	41	37/38	97.4%	38/41	92.7%
3383	U00096.2	+	4639675	2306556	2306591	NODE_222022_length_21_cov_2.000000	+	35	0	35	35/35	100.0%	35/35	100.0%
3256	U00096.2	+	4639675	2306601	2306635	NODE_222026_length_20_cov_2.150000	+	34	0	34	34/34	100.0%	34/34	100.0%
9167	U00096.2	+	4639675	2306621	2306765	NODE_222027_length_133_cov_1.000000	+	147	0	147	127/143	88.8%	147/147	100.0%
5648	U00096.2	+	4639675	2306808	2306867	NODE_222032_length_45_cov_2.000000	+	59	0	59	59/59	100.0%	59/59	100.0%
10841	U00096.2	+	4639675	2306957	2307070	NODE_222039_length_99_cov_2.030303	+	113	0	113	113/113	100.0%	113/113	100.0%
6437	U00096.2	+	4639675	2307109	2307207	NODE_222042_length_93_cov_1.000000	+	107	0	107	89/98	90.8%	107/107	100.0%
6206	U00096.2	+	4639675	2307354	2307445	NODE_222054_length_73_cov_1.000000	+	87	0	87	82/87	94.3%	87/87	100.0%
22770	U00096.2	+	4639675	2307432	2307758	NODE_222055_length_329_cov_1.000000	+	343	0	343	302/324	93.2%	343/343	100.0%
3747	U00096.2	+	4639675	2307745	2307784	NODE_222056_length_30_cov_1.000000	+	44	0	39	39/39	100.0%	39/44	88.6%
17886	U00096.2	+	4639675	2307794	2307999	NODE_222060_length_194_cov_1.000000	+	208	3	208	200/204	98.0%	205/208	98.6%
9232	U00096.2	+	4639675	2307986	2308111	NODE_222061_length_116_cov_1.000000	+	130	0	130	119/124	96.0%	130/130	100.0%
7173	U00096.2	+	4639675	2308216	2308295	NODE_222067_length_66_cov_1.000000	+	80	0	80	79/79	100.0%	80/80	100.0%
4603	U00096.2	+	4639675	2308284	2308344	NODE_222068_length_48_cov_1.000000	+	62	2	59	57/57	100.0%	57/62	91.9%
17706	U00096.2	+	4639675	2308427	2308672	NODE_222073_length_238_cov_1.000000	+	252	4	252	230/240	95.8%	248/252	98.4%
6592	U00096.2	+	4639675	2308663	2308745	NODE_222075_length_78_cov_1.000000	+	92	2	92	80/82	97.6%	90/92	97.8%
18863	U00096.2	+	4639675	2308732	2308960	NODE_222077_length_211_cov_1.000000	+	225	0	225	221/224	98.7%	225/225	100.0%
5820	U00096.2	+	4639675	2308969	2309049	NODE_222080_length_72_cov_1.000000	+	86	0	86	77/80	96.2%	86/86	100.0%
8826	U00096.2	+	4639675	2309038	2309165	NODE_222082_length_140_cov_1.000000	+	154	2	136	118/127	92.9%	134/154	87.0%
4245	U00096.2	+	4639675	3580137	3580192	NODE_223288_length_45_cov_1.000000	+	59	0	59	52/55	94.5%	59/59	100.0%
3919	U00096.2	+	4639675	4636414	4636475	NODE_223812_length_47_cov_1.000000	-	61	0	61	55/60	91.7%	61/61	100.0%
3256	U00096.2	+	4639675	2518408	2518442	NODE_224245_length_20_cov_6.100000	+	34	0	34	34/34	100.0%	34/34	100.0%
4089	U00096.2	+	4639675	46536	46588	NODE_224795_length_38_cov_1.000000	-	52	0	52	47/52	90.4%	52/52	100.0%
6239	U00096.2	+	4639675	3574597	3574694	NODE_225909_length_83_cov_1.000000	-	97	0	97	84/96	87.5%	97/97	100.0%
3283	U00096.2	+	4639675	3574017	3574051	NODE_225954_length_20_cov_3.100000	-	34	0	34	34/34	100.0%	34/34	100.0%
3174	U00096.2	+	4639675	3573760	3573793	NODE_225965_length_19_cov_2.000000	-	33	0	33	33/33	100.0%	33/33	100.0%
3632	U00096.2	+	4639675	3573730	3573774	NODE_225966_length_30_cov_3.000000	-	44	0	44	41/44	93.2%	44/44	100.0%
3138	U00096.2	+	4639675	3573024	3573057	NODE_226004_length_19_cov_2.000000	-	33	0	33	33/33	100.0%	33/33	100.0%
3220	U00096.2	+	4639675	3573004	3573038	NODE_226005_length_20_cov_3.050000	-	34	0	34	34/34	100.0%	34/34	100.0%
4274	U00096.2	+	4639675	3572849	3572908	NODE_226018_length_45_cov_1.000000	-	59	0	59	52/59	88.1%	59/59	100.0%
3795	U00096.2	+	4639675	4512438	4512484	NODE_227345_length_32_cov_1.000000	+	46	0	46	42/46	91.3%	46/46	100.0%
3721	U00096.2	+	4639675	281221	281270	NODE_227806_length_37_cov_1.000000	-	51	0	51	46/49	93.9%	51/51	100.0%
3486	U00096.2	+	4639675	64389	64446	NODE_228400_length_45_cov_1.000000	-	59	2	59	45/57	78.9%	57/59	96.6%
4995	U00096.2	+	4639675	64034	64103	NODE_228411_length_54_cov_1.000000	-	68	0	68	64/67	95.5%	68/68	100.0%
3156	U00096.2	+	4639675	274613	274646	NODE_229159_length_19_cov_8.263158	-	33	0	33	33/33	100.0%	33/33	100.0%
3702	U00096.2	+	4639675	4505800	4505839	NODE_229326_length_25_cov_2.000000	+	39	0	39	39/39	100.0%	39/39	100.0%
3702	U00096.2	+	4639675	270627	270666	NODE_229326_length_25_cov_2.000000	-	39	0	39	39/39	100.0%	39/39	100.0%
5189	U00096.2	+	4639675	4505934	4506012	NODE_229331_length_65_cov_1.000000	+	79	0	79	68/78	87.2%	79/79	100.0%
5189	U00096.2	+	4639675	1468009	1468087	NODE_229331_length_65_cov_1.000000	-	79	0	79	68/78	87.2%	79/79	100.0%
6312	U00096.2	+	4639675	4506374	4506440	NODE_229346_length_52_cov_1.000000	+	66	0	66	66/66	100.0%	66/66	100.0%
6312	U00096.2	+	4639675	270026	270092	NODE_229346_length_52_cov_1.000000	-	66	0	66	66/66	100.0%	66/66	100.0%
3174	U00096.2	+	4639675	4506441	4506474	NODE_229348_length_19_cov_1.000000	+	33	0	33	33/33	100.0%	33/33	100.0%
3174	U00096.2	+	4639675	269992	270025	NODE_229348_length_19_cov_1.000000	-	33	0	33	33/33	100.0%	33/33	100.0%
4307	U00096.2	+	4639675	269714	269767	NODE_229353_length_37_cov_1.000000	-	51	0	51	51/51	100.0%	51/51	100.0%
3810	U00096.2	+	4639675	2514036	2514083	NODE_229432_length_33_cov_1.000000	+	47	0	47	43/47	91.5%	47/47	100.0%
4245	U00096.2	+	4639675	2519899	2519949	NODE_229619_length_35_cov_1.000000	+	49	0	49	49/49	100.0%	49/49	100.0%
3938	U00096.2	+	4639675	1775581	1775622	NODE_229645_length_27_cov_2.000000	+	41	0	41	41/41	100.0%	41/41	100.0%
4047	U00096.2	+	4639675	1775697	1775739	NODE_229652_length_28_cov_2.071429	+	42	0	42	42/42	100.0%	42/42	100.0%
3356	U00096.2	+	4639675	1775753	1775788	NODE_229654_length_21_cov_3.095238	+	35	0	35	35/35	100.0%	35/35	100.0%
4793	U00096.2	+	4639675	1775854	1775904	NODE_229659_length_36_cov_3.055556	+	50	0	50	50/50	100.0%	50/50	100.0%
4802	U00096.2	+	4639675	1775995	1776045	NODE_229670_length_36_cov_2.972222	+	50	0	50	50/50	100.0%	50/50	100.0%
5057	U00096.2	+	4639675	1776031	1776084	NODE_229671_length_39_cov_2.025641	+	53	0	53	53/53	100.0%	53/53	100.0%
3515	U00096.2	+	4639675	1777000	1777039	NODE_229704_length_25_cov_1.000000	+	39	0	39	38/39	97.4%	39/39	100.0%
3074	U00096.2	+	4639675	1779545	1779577	NODE_229776_length_18_cov_3.888889	+	32	0	32	32/32	100.0%	32/32	100.0%
3138	U00096.2	+	4639675	1779973	1780006	NODE_229796_length_19_cov_4.000000	+	33	0	33	33/33	100.0%	33/33	100.0%
4108	U00096.2	+	4639675	3574759	3574806	NODE_230033_length_34_cov_1.000000	-	48	0	48	47/47	100.0%	48/48	100.0%
5957	U00096.2	+	4639675	3573968	3574030	NODE_230054_length_48_cov_3.000000	-	62	0	62	62/62	100.0%	62/62	100.0%
3576	U00096.2	+	4639675	3573140	3573207	NODE_230081_length_53_cov_1.000000	-	67	0	67	55/65	84.6%	67/67	100.0%
9908	U00096.2	+	4639675	3572402	3572563	NODE_230106_length_171_cov_1.000000	-	185	0	183	146/161	90.7%	183/185	98.9%
4674	U00096.2	+	4639675	248752	248817	NODE_230129_length_57_cov_3.052632	+	71	8	71	60/63	95.2%	63/71	88.7%
5978	U00096.2	+	4639675	248960	249052	NODE_230134_length_80_cov_1.000000	+	94	0	94	80/91	87.9%	94/94	100.0%
4120	U00096.2	+	4639675	250957	251003	NODE_230184_length_37_cov_1.000000	+	51	5	51	44/46	95.7%	46/51	90.2%
4253	U00096.2	+	4639675	1878632	1878684	NODE_230745_length_40_cov_1.000000	-	54	0	54	50/52	96.2%	54/54	100.0%
4202	U00096.2	+	4639675	1878446	1878490	NODE_230749_length_30_cov_1.000000	-	44	0	44	44/44	100.0%	44/44	100.0%
5250	U00096.2	+	4639675	1878380	1878453	NODE_230750_length_60_cov_1.000000	-	74	0	74	66/73	90.4%	74/74	100.0%
4648	U00096.2	+	4639675	1877440	1877489	NODE_230779_length_35_cov_1.000000	-	49	0	49	49/49	100.0%	49/49	100.0%
3183	U00096.2	+	4639675	600950	600983	NODE_231806_length_19_cov_2.000000	-	33	0	33	33/33	100.0%	33/33	100.0%
3490	U00096.2	+	4639675	600240	600291	NODE_231836_length_46_cov_1.000000	-	60	9	60	44/51	86.3%	51/60	85.0%
3447	U00096.2	+	4639675	599306	599342	NODE_231891_length_22_cov_2.000000	-	36	0	36	36/36	100.0%	36/36	100.0%
4371	U00096.2	+	4639675	599224	599298	NODE_231895_length_62_cov_1.000000	-	76	0	76	65/70	92.9%	76/76	100.0%
5071	U00096.2	+	4639675	598713	598779	NODE_231923_length_51_cov_1.000000	-	65	0	65	63/64	98.4%	65/65	100.0%
3688	U00096.2	+	4639675	33200	33247	NODE_232219_length_33_cov_1.000000	+	47	0	47	42/47	89.4%	47/47	100.0%
3456	U00096.2	+	4639675	1776110	1776146	NODE_232345_length_22_cov_2.000000	+	36	0	36	36/36	100.0%	36/36	100.0%
3347	U00096.2	+	4639675	1781281	1781316	NODE_232450_length_21_cov_2.000000	+	35	0	35	35/35	100.0%	35/35	100.0%
3192	U00096.2	+	4639675	1781625	1781658	NODE_232459_length_19_cov_1.000000	+	33	0	33	33/33	100.0%	33/33	100.0%
3356	U00096.2	+	4639675	3589599	3589634	NODE_232907_length_21_cov_3.000000	+	35	0	35	35/35	100.0%	35/35	100.0%
3247	U00096.2	+	4639675	3589645	3589679	NODE_232909_length_20_cov_2.050000	+	34	0	34	34/34	100.0%	34/34	100.0%
3476	U00096.2	+	4639675	2511925	2511964	NODE_233284_length_25_cov_1.000000	-	39	0	39	37/39	94.9%	39/39	100.0%
4088	U00096.2	+	4639675	3580868	3580925	NODE_233334_length_43_cov_1.000000	+	57	0	57	49/57	86.0%	57/57	100.0%
10475	U00096.2	+	4639675	298548	298702	NODE_236117_length_151_cov_1.000000	-	165	0	153	139/149	93.3%	153/165	92.7%
17257	U00096.2	+	4639675	298310	298543	NODE_236120_length_223_cov_1.000000	-	237	0	237	219/229	95.6%	237/237	100.0%
3074	U00096.2	+	4639675	297634	297666	NODE_236140_length_18_cov_1.000000	-	32	0	32	32/32	100.0%	32/32	100.0%
3299	U00096.2	+	4639675	297283	297325	NODE_236148_length_28_cov_1.000000	-	42	0	42	38/42	90.5%	42/42	100.0%
4314	U00096.2	+	4639675	44299	44365	NODE_236612_length_52_cov_1.000000	-	66	0	66	58/65	89.2%	66/66	100.0%
4214	U00096.2	+	4639675	604547	604613	NODE_237321_length_56_cov_1.000000	-	70	0	70	58/66	87.9%	70/70	100.0%
4855	U00096.2	+	4639675	600918	600983	NODE_237388_length_50_cov_1.000000	-	64	0	64	59/64	92.2%	64/64	100.0%
3174	U00096.2	+	4639675	2667652	2667685	NODE_237790_length_20_cov_1.000000	-	34	0	33	33/33	100.0%	33/34	97.1%
12805	U00096.2	+	4639675	2667355	2667543	NODE_237793_length_191_cov_1.000000	-	205	0	191	174/183	95.1%	191/205	93.2%
3665	U00096.2	+	4639675	2667279	2667317	NODE_237795_length_24_cov_1.000000	-	38	0	38	38/38	100.0%	38/38	100.0%
6109	U00096.2	+	4639675	2667113	2667208	NODE_237799_length_81_cov_1.000000	-	95	0	95	87/93	93.5%	95/95	100.0%
3220	U00096.2	+	4639675	2666908	2666942	NODE_237805_length_21_cov_1.000000	-	35	0	34	34/34	100.0%	34/35	97.1%
3520	U00096.2	+	4639675	2666102	2666139	NODE_237823_length_23_cov_1.000000	-	37	0	37	37/37	100.0%	37/37	100.0%
3456	U00096.2	+	4639675	2664775	2664829	NODE_237861_length_40_cov_1.000000	-	54	0	54	43/54	79.6%	54/54	100.0%
3056	U00096.2	+	4639675	2661391	2661423	NODE_237957_length_18_cov_1.000000	-	32	0	32	32/32	100.0%	32/32	100.0%
3411	U00096.2	+	4639675	2660602	2660638	NODE_237979_length_22_cov_3.000000	-	36	0	36	36/36	100.0%	36/36	100.0%
4689	U00096.2	+	4639675	2660047	2660103	NODE_237996_length_44_cov_1.000000	-	58	0	58	54/56	96.4%	58/58	100.0%
3723	U00096.2	+	4639675	293424	293470	NODE_238357_length_32_cov_1.000000	+	46	0	46	42/46	91.3%	46/46	100.0%
4800	U00096.2	+	4639675	408077	408138	NODE_238861_length_49_cov_1.000000	+	63	0	63	58/61	95.1%	63/63	100.0%
5315	U00096.2	+	4639675	408196	408285	NODE_238864_length_75_cov_1.000000	+	89	0	89	76/88	86.4%	89/89	100.0%
6941	U00096.2	+	4639675	408413	408501	NODE_238870_length_79_cov_1.000000	+	93	0	93	87/88	98.9%	93/93	100.0%
4406	U00096.2	+	4639675	408842	408898	NODE_238881_length_42_cov_1.000000	+	56	0	56	55/55	100.0%	56/56	100.0%
5231	U00096.2	+	4639675	409086	409154	NODE_238889_length_54_cov_1.000000	+	68	0	68	64/67	95.5%	68/68	100.0%
4427	U00096.2	+	4639675	409146	409198	NODE_238891_length_37_cov_1.000000	+	51	0	51	51/51	100.0%	51/51	100.0%
4474	U00096.2	+	4639675	409186	409242	NODE_238892_length_42_cov_1.000000	+	56	0	56	52/56	92.9%	56/56	100.0%
5979	U00096.2	+	4639675	409365	409453	NODE_238895_length_79_cov_1.000000	+	93	0	93	86/86	100.0%	93/93	100.0%
3193	U00096.2	+	4639675	410145	410179	NODE_238916_length_20_cov_1.000000	+	34	0	34	34/34	100.0%	34/34	100.0%
3229	U00096.2	+	4639675	410264	410298	NODE_238921_length_20_cov_1.000000	+	34	0	34	34/34	100.0%	34/34	100.0%
3229	U00096.2	+	4639675	410930	410964	NODE_238940_length_24_cov_1.000000	+	38	4	38	34/34	100.0%	34/38	89.5%
7864	U00096.2	+	4639675	411683	411777	NODE_238957_length_83_cov_1.000000	+	97	0	97	93/93	100.0%	97/97	100.0%
12166	U00096.2	+	4639675	411774	411925	NODE_238958_length_144_cov_1.000000	+	158	0	153	143/151	94.7%	153/158	96.8%
8768	U00096.2	+	4639675	411917	412029	NODE_238959_length_102_cov_1.000000	+	116	0	114	106/112	94.6%	114/116	98.3%
8264	U00096.2	+	4639675	412082	412190	NODE_238964_length_88_cov_1.000000	+	102	0	102	101/102	99.0%	102/102	100.0%
15904	U00096.2	+	4639675	412179	412368	NODE_238966_length_182_cov_1.000000	+	196	0	193	182/189	96.3%	193/196	98.5%
15713	U00096.2	+	4639675	412359	412601	NODE_238967_length_226_cov_1.000000	+	240	0	240	213/233	91.4%	240/240	100.0%
11102	U00096.2	+	4639675	412598	412735	NODE_238970_length_131_cov_1.000000	+	145	0	145	132/137	96.4%	145/145	100.0%
6394	U00096.2	+	4639675	412726	412824	NODE_238971_length_95_cov_1.000000	+	109	4	107	95/96	99.0%	103/109	94.5%
8068	U00096.2	+	4639675	412812	412978	NODE_238972_length_197_cov_1.000000	+	211	0	188	133/164	81.1%	188/211	89.1%
3284	U00096.2	+	4639675	4511872	4511910	NODE_239588_length_24_cov_1.000000	-	38	0	38	36/38	94.7%	38/38	100.0%
5240	U00096.2	+	4639675	597842	597908	NODE_240437_length_51_cov_1.000000	+	65	0	65	64/64	100.0%	65/65	100.0%
8177	U00096.2	+	4639675	598109	598205	NODE_240444_length_82_cov_1.000000	+	96	0	96	91/96	94.8%	96/96	100.0%
6435	U00096.2	+	4639675	598213	598369	NODE_240445_length_124_cov_1.000000	+	138	0	138	112/137	81.8%	138/138	100.0%
5793	U00096.2	+	4639675	279827	279926	NODE_241523_length_80_cov_1.000000	-	94	0	94	84/92	91.3%	94/94	100.0%
